
****************************************************************

Beginning calculation

Speed       = 10
Timesteps   = 200
Iterations  = 1000000
Tolerance   = 1e-06
Convergence = 1e-06

Boundary polynomial (normalised): 0.00111x^2 + 0.000625y^2 - 0.000556x - 0.000313y - 0.00998 = 0

Timestep     Number of nodes      Mean crossing time     Crossed probability    Internal probability       Total probability     Clock time per step      Elapsed clock time
     131                  18     13.8754922064238144      0.9999978959417497      0.0000021040582503      1.0000000000000000         00:00:00.000086         00:00:00.012278
     132                  20     13.8755112187391116      0.9999980405842571      0.0000019594157429      1.0000000000000000         00:00:00.000063         00:00:00.012357
     133                  18     13.8755440054742092      0.9999982878074377      0.0000017121925624      1.0000000000000000         00:00:00.000085         00:00:00.012458
     134                  20     13.8755597122905439      0.9999984055113205      0.0000015944886798      1.0000000000000002         00:00:00.000064         00:00:00.012536
     135                  18     13.8755867950917704      0.9999986066909649      0.0000013933090352      1.0000000000000000         00:00:00.000085         00:00:00.012637
     136                  20     13.8755997681915080      0.9999987024733474      0.0000012975266526      1.0000000000000000         00:00:00.000063         00:00:00.012715
     137                  18     13.8756221344389274      0.9999988661847328      0.0000011338152671      0.9999999999999999         00:00:00.000087         00:00:00.012819
     138                  20     13.8756328472795243      0.9999989441283366      0.0000010558716631      0.9999999999999997         00:00:00.000062         00:00:00.012900
     139                  18     13.8756513144171691      0.9999990773496563      0.0000009226503436      0.9999999999999999         00:00:00.000086         00:00:00.013000

Solution converged

****************************************************************

