****************************************************************
*       Calculation started on: Fri May 31 10:32:07 2024       *
****************************************************************
Timestep     Number of nodes      Mean crossing time     Crossed probability
     348               61075     13.9163949441841979      0.9572596133404199
     349               61250     13.9590132154533144      0.9573817287308752
     350               61776     13.9590132154533144      0.9573817287308752
     351               61952     14.0015104120881446      0.9575028033651616
     352               62481     14.0015104120881446      0.9575028033651616
     353               62658     14.0438875601448814      0.9576228519432259
     354               63190     14.0438875601448814      0.9576228519432259
     355               63368     14.0861456712688593      0.9577418888759677
     356               63903     14.0861456712688593      0.9577418888759677
     357               64082     14.1282857429762991      0.9578599282925151
     358               64620     14.1282857429762991      0.9578599282925151
     359               64800     14.1703087589290178      0.9579769840472558
     360               65341     14.1703087589290178      0.9579769840472558
     361               65522     14.2122156892023099      0.9580930697266834
     362               66066     14.2122156892023099      0.9580930697266834
     363               66248     14.2540074905462468      0.9582081986560052
     364               66795     14.2540074905462468      0.9582081986560052
     365               66978     14.2956851066406614      0.9583223839055786
     366               67528     14.2956851066406614      0.9583223839055786
     367               67712     14.3372494683434724      0.9584356382971408
     368               68265     14.3372494683434724      0.9584356382971408
     369               68450     14.3787014939335869      0.9585479744098520
     370               69006     14.3787014939335869      0.9585479744098520
     371               69192     14.4200420893473940      0.9586594045861703
     372               69751     14.4200420893473940      0.9586594045861703
     373               69938     14.4612721484098223      0.9587699409375434
     374               70500     14.4612721484098223      0.9587699409375434
     375               70688     14.5023925530598596      0.9588795953499412
     376               71253     14.5023925530598596      0.9588795953499412
     377               71442     14.5434041735706003      0.9589883794892269
     378               72010     14.5434041735706003      0.9589883794892269
     379               72200     14.5843078687641956      0.9590963048063594
     380               72771     14.5843078687641956      0.9590963048063594
     381               72962     14.6251044862216695      0.9592033825424668
     382               73536     14.6251044862216695      0.9592033825424668
     383               73728     14.6657948624878820      0.9593096237337631
     384               74305     14.6657948624878820      0.9593096237337631
     385               74498     14.7063798232715008      0.9594150392163159
     386               75078     14.7063798232715008      0.9594150392163159
     387               75272     14.7468601836407878      0.9595196396307064
     388               75855     14.7468601836407878      0.9595196396307064
     389               76050     14.7872367482142231      0.9596234354265267
     390               76636     14.7872367482142231      0.9596234354265267
     391               76832     14.8275103113474138      0.9597264368667666
     392               77421     14.8275103113474138      0.9597264368667666
     393               77618     14.8676816573153019      0.9598286540320786
     394               78210     14.8676816573153019      0.9598286540320786
     395               78408     14.9077515604903219      0.9599300968249262
     396               79003     14.9077515604903219      0.9599300968249262
     397               79202     14.9477207855166618      0.9600307749736079
     398               79800     14.9477207855166618      0.9600307749736079
     399               80000     14.9875900874804522      0.9601306980361723
     400               80601     14.9875900874804522      0.9601306980361723
     401               80802     15.0273602120761609      0.9602298754042395
     402               81406     15.0273602120761609      0.9602298754042395
     403               81608     15.0670318957694320      0.9603283163067033
     404               82215     15.0670318957694320      0.9603283163067033
     405               82418     15.1066058659560269      0.9604260298133378
     406               83028     15.1066058659560269      0.9604260298133378
     407               83232     15.1460828411176713      0.9605230248383043
     408               83845     15.1460828411176713      0.9605230248383043
     409               84050     15.1854635309740296      0.9606193101435763
     410               84666     15.1854635309740296      0.9606193101435763
     411               84872     15.2247486366317304      0.9607148943422570
     412               85491     15.2247486366317304      0.9607148943422570
     413               85698     15.2639388507298577      0.9608097859018176
     414               86320     15.2639388507298577      0.9608097859018176
     415               86528     15.3030348575825741      0.9609039931472443
     416               87153     15.3030348575825741      0.9609039931472443
     417               87362     15.3420373333184266      0.9609975242641182
     418               87990     15.3420373333184266      0.9609975242641182
     419               88200     15.3809469460167989      0.9610903873015861
     420               88831     15.3809469460167989      0.9610903873015861
     421               89042     15.4197643558414974      0.9611825901752789
     422               89676     15.4197643558414974      0.9611825901752789
     423               89888     15.4584902151712917      0.9612741406701479
     424               90525     15.4584902151712917      0.9612741406701479
     425               90738     15.4971251687280223      0.9613650464432222
     426               91378     15.4971251687280223      0.9613650464432222
     427               91592     15.5356698537016840      0.9614553150262972
     428               92235     15.5356698537016840      0.9614553150262972
     429               92450     15.5741248998730768      0.9615449538285594
     430               93096     15.5741248998730768      0.9615449538285594
     431               93312     15.6124909297338839      0.9616339701391416
     432               93961     15.6124909297338839      0.9616339701391416
     433               94178     15.6507685586042449      0.9617223711296028
     434               94830     15.6507685586042449      0.9617223711296028
     435               95048     15.6889583947478322      0.9618101638563681
     436               95703     15.6889583947478322      0.9618101638563681
