
****************************************************************

Beginning calculation

Speed       = 1
Timesteps   = 1000
Iterations  = 1000000
Tolerance   = 1e-06
Convergence = 1e-06

Boundary polynomial (normalised): x^2 - 1y - 1 = 0

Timestep     Number of nodes      Mean crossing time     Crossed probability    Internal probability       Total probability     Clock time per step      Elapsed clock time
     112                 757      2.3058447959264594      0.9999593607268132      0.0000406392731831      0.9999999999999963         00:00:00.000907         00:00:00.050690
     113                 757      2.3060484204049758      0.9999611675742810      0.0000388324257148      0.9999999999999958         00:00:00.000949         00:00:00.051655
     114                 778      2.3061771623974585      0.9999623008984182      0.0000376991015772      0.9999999999999953         00:00:00.000981         00:00:00.052656
     115                 778      2.3063671267014016      0.9999639571521918      0.0000360428478042      0.9999999999999959         00:00:00.000996         00:00:00.053677
     116                 799      2.3064876141847148      0.9999649994638443      0.0000350005361511      0.9999999999999954         00:00:00.000952         00:00:00.054645
     117                 799      2.3066649628993021      0.9999665192350095      0.0000334807649866      0.9999999999999960         00:00:00.000995         00:00:00.055655
     118                 820      2.3067777980606987      0.9999674787500797      0.0000325212499161      0.9999999999999958         00:00:00.000999         00:00:00.056671
     119                 820      2.3069434855558124      0.9999688746766900      0.0000311253233056      0.9999999999999957         00:00:00.001017         00:00:00.057709
     120                 841      2.3070492210461393      0.9999697587847983      0.0000302412151971      0.9999999999999954         00:00:00.001012         00:00:00.058739
     121                 841      2.3072041202160620      0.9999710422018753      0.0000289577981199      0.9999999999999952         00:00:00.001044         00:00:00.059804
     122                 862      2.3073032637144180      0.9999718575582486      0.0000281424417469      0.9999999999999956         00:00:00.001164         00:00:00.060986
     123                 862      2.3074481737721335      0.9999730386462244      0.0000269613537709      0.9999999999999953         00:00:00.001084         00:00:00.062096
     124                 883      2.3075411920812527      0.9999737912523528      0.0000262087476424      0.9999999999999951         00:00:00.001060         00:00:00.063182
     125                 883      2.3076768455209704      0.9999748791669471      0.0000251208330478      0.9999999999999949         00:00:00.001106         00:00:00.064307
     126                 904      2.3077641682469308      0.9999755744415152      0.0000244255584799      0.9999999999999950         00:00:00.001082         00:00:00.065406
     127                 904      2.3078912370734108      0.9999765774275789      0.0000234225724164      0.9999999999999953         00:00:00.001145         00:00:00.066570
     128                 925      2.3079732599365053      0.9999772202689438      0.0000227797310518      0.9999999999999956         00:00:00.001157         00:00:00.067751
     129                 925      2.3080923612469459      0.9999781457604269      0.0000218542395676      0.9999999999999944         00:00:00.001154         00:00:00.068926
